interviewee,role,speaker,line_number,sentence,hf_label,hf_score,hf_compound
Kaveri,interviewee,Kaveri,12,"It just took a while, and I had to, like, make a bunch of tweets.",neutral,0.6417431235313416,0.0
Kaveri,interviewee,Kaveri,12,"But I was very pressed for time, and it was just fast.",neutral,0.5853359699249268,0.0
Kaveri,interviewee,Kaveri,12,"So I think as llms become more efficient and accurate at making flyers and posters, I feel like it will render Canva a little bit less useful, because also, like, I'm not like, a graphic designer.",neutral,0.49602892994880676,0.0
Kaveri,interviewee,Kaveri,12,"I'm not someone that wants to be spending, like, a ton of time making flyers on Canva.",negative,0.7473114132881165,-0.4946228265762329
Kaveri,interviewee,Kaveri,12,"And I'm like, not a super artsy person.",negative,0.6491835117340088,-0.2983670234680176
Kaveri,interviewee,Kaveri,12,"And so like, the quicker I can get something done and post it or put up, the easier it is for me.",positive,0.6513461470603943,0.3026922941207886
Kaveri,interviewee,Kaveri,12,"So that's why I like platforms that just, like, do it for you.",positive,0.6838358640670776,0.3676717281341553
Kaveri,interviewee,Kaveri,12,"Like you feed it the information, and it does it for you.",neutral,0.8532780408859253,0.0
Kaveri,interviewee,Kaveri,12,So I think my problem is that like chat GPT is not great at doing it.,negative,0.8274328708648682,-0.6548657417297363
Kaveri,interviewee,Kaveri,12,"And I know there's other platforms like like Google, deep seek or whatever.",neutral,0.8303912878036499,0.0
Kaveri,interviewee,Kaveri,12,"There's like Gemini, well, there's a bunch of different like llms that I'm sure can do similar things.",neutral,0.6964703798294067,0.0
Kaveri,interviewee,Kaveri,12,"But I feel like once they become advanced enough, then I will probably stop using Canva, or when my subscription ends, because, yeah, then I don't really want to.",negative,0.8173394203186035,-0.634678840637207
Kaveri,interviewee,Kaveri,12,I feel like Canva Pro is really useful.,positive,0.9645203351974487,0.9290406703948975
Kaveri,interviewer,Navaa,13,"Yeah, that actually that feeds into like, two, like, really interesting, like, sort of auxiliary questions, like, so Canva does have AI features right now, right?",positive,0.7646341919898987,0.5292683839797974
Kaveri,interviewer,Navaa,13,Do you find yourself using those?,neutral,0.920805811882019,0.0
Kaveri,interviewer,Navaa,13,And would you appreciate more AI features specifically?,neutral,0.700636088848114,0.0
Kaveri,interviewer,Navaa,13,"What do you see as like, the relationship between your use of Canva and then, like, AI?",neutral,0.9175428748130798,0.0
Kaveri,interviewee,Kaveri,14,I want more AI features.,positive,0.5670095682144165,0.134019136428833
Kaveri,interviewee,Kaveri,14,I just wanted to do it for me.,neutral,0.5521876811981201,0.0
Kaveri,interviewee,Kaveri,14,"Like, I want to give it information, and I just wanted to spit out a flyer for me, because sometimes I also just don't know how I want to design a flyer.",neutral,0.5931941866874695,0.0
Kaveri,interviewee,Kaveri,14,"I'm like, Just do it, I don't want to have to figure out, like, what color I want and what shape I want, or whatever.",neutral,0.6466041803359985,0.0
Kaveri,interviewee,Kaveri,14,"Like, I know that Google Slides has this feature where, like, you can design a slide, and then it'll give you explore options, and it'll change the style of the slides for you based on things that it thinks it looks nice to do.",positive,0.5656808614730835,0.131361722946167
Kaveri,interviewee,Kaveri,14,"I think this has been around for like, 10 years now.",neutral,0.8529869318008423,0.0
Kaveri,interviewee,Kaveri,14,"Before llms became a huge thing, and I really liked that, I said a lot in like, middle and high school.",positive,0.6853179335594177,0.37063586711883545
Kaveri,interviewee,Kaveri,14,"And I feel like if Canva had something like that where, like, even if you, like, made your flyer and then had, like, suggested options for how to make it better, I don't know.",neutral,0.6637772917747498,0.0
Kaveri,interviewee,Kaveri,14,Maybe it does.,neutral,0.7272114157676697,0.0
Kaveri,interviewee,Kaveri,14,"I'm not, like, very well versed in the Canva features, but I feel like that could be nice, because especially someone who's not, like, super design heavy, I like, would appreciate more aid in trying to design these things.",positive,0.5985299348831177,0.19705986976623535
Kaveri,interviewer,Navaa,15,Got it.,neutral,0.6065152287483215,0.0
Kaveri,interviewer,Navaa,15,"Yeah, it’s really interesting to see, like, just like, what the average student does want in terms of AI features, because I think it's something that you know could just be interesting to explore.",positive,0.8592947721481323,0.7185895442962646
Kaveri,interviewer,Navaa,15,"And then with like, your subscription expiring post grad.",neutral,0.8605014681816101,0.0
Kaveri,interviewer,Navaa,15,Do you see yourself potentially upgrading to Canva pro once that expires?,neutral,0.9251022338867188,0.0
Kaveri,interviewee,Kaveri,16,"No, yeah, I mean, I don't really know why I'd have a reason to use Canva after I graduate.",negative,0.4938313364982605,0.012337327003479004
Kaveri,interviewee,Kaveri,16,"I'm not, like, managing social media or, like, making flyers for things that's true in the future.",neutral,0.6256238222122192,0.0
Kaveri,interviewee,Kaveri,16,I guess in med school or doing research for something I would need to put something up.,neutral,0.9175282120704651,0.0
Kaveri,interviewee,Kaveri,16,"But I think the peak functionality for Canva, like, the peak demographic that Canva caters to is students or people who have jobs in social media or graphic design or things like that, and my dad is not, like, designing flyers for his job, right?",neutral,0.8009151816368103,0.0
Kaveri,interviewee,Kaveri,16,And so I don't really need a Canva subscription.,neutral,0.6675570011138916,0.0
Kaveri,interviewee,Kaveri,16,"I didn't have a Canva pro subscription in high school, or I don't.",neutral,0.647995114326477,0.0
Kaveri,interviewee,Kaveri,16,Did Newton South have a subscription?,neutral,0.9453712105751038,0.0
Kaveri,interviewee,Kaveri,16,I don't know.,neutral,0.6740085482597351,0.0
Kaveri,interviewee,Kaveri,16,"I don't think we did, but I'm just like, I don't really like, I don't really think I do, and I think if I needed to use Canva, I'm not gonna---the once a year I might need to use Canva I'm not gonna pay for a subscription.",negative,0.7808428406715393,-0.5616856813430786
Kaveri,interviewer,Navaa,17,I get it.,neutral,0.6945363283157349,0.0
Kaveri,interviewer,Navaa,17,"With your current usage of Canva, do you see that as like, like you mentioned only using it for flyers and things of that nature.",neutral,0.937567949295044,0.0
Kaveri,interviewer,Navaa,17,Do you find yourself using Canva for anything like academic at all?,neutral,0.9102323055267334,0.0
Kaveri,interviewer,Navaa,17,"Like, I know of some people that do projects on Canva pretty often.",neutral,0.840478777885437,0.0
Kaveri,interviewer,Navaa,17,Is it something you find yourself doing?,neutral,0.9265565276145935,0.0
Kaveri,interviewer,Navaa,17,Are you more in the Google ecosystem?,neutral,0.7579558491706848,0.0
Kaveri,interviewee,Kaveri,18,"Sure, yeah.",neutral,0.507950484752655,0.0
Kaveri,interviewee,Kaveri,18,"I mean, I do make some slideshows on Canva.",neutral,0.8282507658004761,0.0
Kaveri,interviewee,Kaveri,18,"I think Google Slides is generally easier to use in a lot of ways, because there's less features, so I just kind of slap everything on.",positive,0.7176650762557983,0.4353301525115967
Kaveri,interviewee,Kaveri,18,"But also, to be fair, like, I'm probably not the best person to ask this question to, because the vast majority of my classes aren't project based.",negative,0.698731541633606,-0.3974630832672119
Kaveri,interviewee,Kaveri,18,"Like, I'm not a humanities student.",neutral,0.5153062343597412,0.0
Kaveri,interviewee,Kaveri,18,"I'm not, like, making a ton of projects for class, and my STEM classes, I'm taking exams, and so if I am making slideshows I'm probably doing it really quickly on Google Slides, and not paying too much attention to the aesthetics, just because it's not that important to me.",neutral,0.48335039615631104,0.0
Kaveri,interviewee,Kaveri,18,I think the content is more important.,neutral,0.6876615285873413,0.0
Kaveri,interviewee,Kaveri,18,"But I can also see why some people would care more about it and I definitely cared more about it in like, High School.",neutral,0.5534148216247559,0.0
Kaveri,interviewee,Kaveri,18,"Also, if I'm like, making a presentation for something fun then, yes, but if it's, like, an academic presentation like I just had, an anthropology presentation that I had to make, and it was just on Google Slides, and I just slapped some photos on there.",neutral,0.7365363240242004,0.0
Kaveri,interviewee,Kaveri,18,"And I just didn't, I wasn't really thinking about the aesthetics that much, but like, I also made a, I did a presentation in like, AP Lit in high school, and I did care a lot about it, and I thought it was really fun.",positive,0.8115388751029968,0.6230777502059937
Kaveri,interviewee,Kaveri,18,And I think Canva is really especially great for multimedia presentations when you're trying to embed a lot of different features into it.,positive,0.9616640210151672,0.9233280420303345
Kaveri,interviewee,Kaveri,18,"But unfortunately, like, that's just not the, I don't take classes that really are that project based right now?",negative,0.88246089220047,-0.7649217844009399
Kaveri,interviewer,Navaa,19,That makes a lot of sense.,positive,0.7701092958450317,0.5402185916900635
Kaveri,interviewer,Navaa,19,"It does make intuitive sense, like a stem student probably wouldn’t need to be using it as much.",neutral,0.7446768879890442,0.0
Kaveri,interviewer,Navaa,19,And then what do you find are your current pain points when using Canva?,neutral,0.6495492458343506,0.0
Kaveri,interviewer,Navaa,19,What do you think can be like improved about your experience?,neutral,0.6225907206535339,0.0
Kaveri,interviewee,Kaveri,20,I think sometimes it's hard to find some of the features.,negative,0.5300155282020569,-0.06003105640411377
Kaveri,interviewee,Kaveri,20,"There's just like, a lot going on.",neutral,0.5146514177322388,0.0
Kaveri,interviewee,Kaveri,20,"I think the user face could be a little bit more minimalistic, I want to say, like, just not have a ton of stuff everywhere.",neutral,0.7068010568618774,0.0
Kaveri,interviewee,Kaveri,20,"And I'm also just not very tech savvy, and so I'm, like, constantly trying to find different things.",negative,0.7224820852279663,-0.4449641704559326
Kaveri,interviewee,Kaveri,20,"Or maybe if there was an easier help manual to look at that you could see what the features are, maybe there is, again, like, I don't know that much, but I just think it may be finding ways to make it easier to search for features.",neutral,0.7068799138069153,0.0
Kaveri,interviewer,Navaa,21,"Yeah, that makes a lot of sense.",positive,0.7292767763137817,0.4585535526275635
Kaveri,interviewer,Navaa,21,"I think as of now, there are some Canva tutorials that are up and, like, freely available, but I really don't think anyone's seeking them out.",negative,0.5910370945930481,-0.1820741891860962
Kaveri,interviewer,Navaa,21,"And going to be like, I should watch a Canva tutorial and, like, how to use this feature.",neutral,0.6742769479751587,0.0
Kaveri,interviewee,Kaveri,22,"Yeah, I don’t want to watch a video to know how to use it.",negative,0.6697888374328613,-0.33957767486572266
Kaveri,interviewee,Kaveri,22,"Like, I just want to be able to be like, maybe in a help search thing.",neutral,0.6689082980155945,0.0
Kaveri,interviewee,Kaveri,22,"Like, how do I make the gradient of this more transparent, or whatever?",neutral,0.8137447834014893,0.0
Kaveri,interviewee,Kaveri,22,"And then it'll be like, Oh, yeah.",positive,0.6093625426292419,0.2187250852584839
Kaveri,interviewee,Kaveri,22,"I'd be like, click this button to do this.",neutral,0.7337427735328674,0.0
Kaveri,interviewee,Kaveri,22,You know?,neutral,0.8300482630729675,0.0
Kaveri,interviewer,Navaa,23,"Yeah, that makes sense, time wise, for sure.",positive,0.7672165036201477,0.5344330072402954
Kaveri,interviewer,Navaa,23,"And then, oh, that's another question.",neutral,0.7483989000320435,0.0
Kaveri,interviewer,Navaa,23,What are specific use cases in which you have used Canva for something?,neutral,0.871283233165741,0.0
Kaveri,interviewee,Kaveri,24,"Okay, um, when we were doing recruitment to get people to try out for our debate team, I was doing a lot of promotional flyers.",neutral,0.8715678453445435,0.0
Kaveri,interviewee,Kaveri,24,"Like, when I was making posts about exec boards for different clubs, like, we were putting out flyers.",neutral,0.9131463766098022,0.0
Kaveri,interviewee,Kaveri,24,We were putting out Instagram posts with all the people on them.,neutral,0.9077900052070618,0.0
Kaveri,interviewee,Kaveri,24,"We, also do like, when we're sending out mass emails about fundraisers that we have, or different things that different clubs are trying to do, and we're trying to raise money, we'll put flyers in an email that gets sent out to schools, like, just different things like that.",neutral,0.8855518102645874,0.0
Kaveri,interviewer,Navaa,25,And then I guess you already touched on this.,neutral,0.8181040287017822,0.0
Kaveri,interviewer,Navaa,25,We did already touch on this.,neutral,0.8960275650024414,0.0
Kaveri,interviewer,Navaa,25,"Like, what are some specific changes or improvements that Canva should make to fit your specific needs better,",neutral,0.6875472068786621,0.0
Kaveri,interviewee,Kaveri,26,"Just making it faster to be able to generate things, especially like posters and Instagram posts and flyers.",neutral,0.7139911651611328,0.0
Kaveri,interviewee,Kaveri,26,Things that would just make things more efficient.,positive,0.6753749251365662,0.3507498502731323
Kaveri,interviewer,Navaa,27,"Yeah, gorgeous, okay, that is everything on my question list, anything, anything miscellaneous that you feel like you just didn't get to share about Canva?",positive,0.5844683051109314,0.1689366102218628
Kaveri,interviewee,Kaveri,28,I don't think so.,neutral,0.7167704701423645,0.0
Kaveri,interviewee,Kaveri,28,"I mean, I think it's pretty cool that it exists.",positive,0.8923293352127075,0.784658670425415
Kaveri,interviewee,Kaveri,28,I'm happy that it does.,positive,0.9768279790878296,0.9536559581756592
Kaveri,interviewee,Kaveri,28,And I think there are people who benefit a lot from it more than I do.,positive,0.6783508062362671,0.3567016124725342
Kaveri,interviewee,Kaveri,28,But I think it's a really cool platform.,positive,0.9780314564704895,0.956062912940979
Kaveri,interviewee,Kaveri,28,"And I also think it's like, given, like, there are way more complicated platforms out there, like a lot of the Adobe software, like, I think it's relatively easy to use for, like, a noob.",neutral,0.507918119430542,0.0
Sarah,interviewer,Navaa,1,"Excellent, so just tell me a little bit about yourself, so your name, your occupation, what you keep yourself busy with in your free time, stuff like that.",positive,0.4908599555492401,-0.018280088901519775
Sarah,interviewee,Sarah,2,Okay.,neutral,0.5692517757415771,0.0
Sarah,interviewee,Sarah,2,So my name is Sarah.,neutral,0.8030911087989807,0.0
Sarah,interviewee,Sarah,2,I'm an after school science teacher at Crossroads school in Santa Monica.,neutral,0.9223120808601379,0.0
Sarah,interviewee,Sarah,2,I'm also the diversity equity and inclusion coordinator for upper school.,neutral,0.7651482820510864,0.0
Sarah,interviewee,Sarah,2,"Um, and yeah, that's my career and my free time.",neutral,0.6284219026565552,0.0
Sarah,interviewee,Sarah,2,I love just putting on workshops for teachers and talking about education.,positive,0.9728540182113647,0.9457080364227295
Sarah,interviewee,Sarah,2,"I also am really passionate about nature, so I love spending time with the beach and just anywhere with trees.",positive,0.9825233817100525,0.965046763420105
Sarah,interviewee,Sarah,2,"Um, and yeah.",neutral,0.7984616756439209,0.0
Sarah,interviewer,Navaa,3,"On a scale from one to three, with one being the least, or, I guess, 0 to 3, with the zero being the least, and 3 being the most, how would you describe your, like, digital literacy, enabled or ability to use technology?",neutral,0.8509615659713745,0.0
Sarah,interviewee,Sarah,4,"Yeah, I would say I'm not an expert.",neutral,0.5488684177398682,0.0
Sarah,interviewee,Sarah,4,"I would give myself, like, a 2.5 .",neutral,0.8032710552215576,0.0
Sarah,interviewee,Sarah,4,"I always, like, try and learn and stay up to date with things.",neutral,0.5978415012359619,0.0
Sarah,interviewee,Sarah,4,"So, yeah, I think 2.5 out of three.",neutral,0.8880419731140137,0.0
Sarah,interviewer,Navaa,5,"Amazing, okay.",positive,0.9663000106811523,0.9326000213623047
Sarah,interviewer,Navaa,5,"Um, and would you describe yourself as a current Canva user, and if so, how?",neutral,0.942259669303894,0.0
Sarah,interviewee,Sarah,6,"Yeah, so I use it literally every day.",positive,0.49702268838882446,-0.005954623222351074
Sarah,interviewee,Sarah,6,"I have my student slideshows, my slideshows for my classes.",neutral,0.7363731265068054,0.0
Sarah,interviewee,Sarah,6,"I make them on Canva, they're interactive.",positive,0.5489147901535034,0.09782958030700684
Sarah,interviewee,Sarah,6,I give my students access to them.,neutral,0.6975808143615723,0.0
Sarah,interviewee,Sarah,6,"I also assign my students assignments through Canva, like making a digital poster.",neutral,0.9088441729545593,0.0
Sarah,interviewee,Sarah,6,"Um, yeah, I'm a huge fan.",positive,0.9746344089508057,0.9492688179016113
Sarah,interviewee,Sarah,6,"There's, I'm sure there's so much more functionality to Canada.",positive,0.6407161355018616,0.28143227100372314
Sarah,interviewee,Sarah,6,"I've tried to, um, attend their, you know, when they have those big events that hasn't worked out yet, but I'm hoping to attend one soon.",neutral,0.5086926817893982,0.0
Sarah,interviewer,Navaa,7,"Yeah, that's amazing.",positive,0.9792669415473938,0.9585338830947876
Sarah,interviewer,Navaa,7,"And, like, on that note, would you say that you find yourself using Canva help guides a lot?",neutral,0.8890075087547302,0.0
Sarah,interviewer,Navaa,7,"And for the design school, or those features that you've used before, what do you think of them?",neutral,0.8960832357406616,0.0
Sarah,interviewee,Sarah,8,"So, I think I've used the YouTube tutorials that Canva has.",neutral,0.8575983643531799,0.0
Sarah,interviewee,Sarah,8,"Those are mostly what I use to, like, find out how to use new things or how to do something specific about it, for sure.",neutral,0.8395232558250427,0.0
Sarah,interviewer,Navaa,9,What are some reasons why you would stop using the Canva for education that Crossroads offers?,neutral,0.7793042659759521,0.0
Sarah,interviewer,Navaa,9,And have you switched to another design tool before?,neutral,0.9178413152694702,0.0
Sarah,interviewer,Navaa,9,"If yes, which one?",neutral,0.896525502204895,0.0
Sarah,interviewee,Sarah,10,"I just really appreciate that it's free for teachers and students, and honestly, the accessibility is what makes me use it.",positive,0.9749099612236023,0.9498199224472046
Sarah,interviewee,Sarah,10,And the only reason I wouldn't use it is it was not accessible to teachers and students.,negative,0.8159335851669312,-0.6318671703338623
Sarah,interviewer,Navaa,11,"Yeah, absolutely.",positive,0.4346586763858795,-0.13068264722824097
Sarah,interviewer,Navaa,11,"Um, and what do you find are your current pain points and issues when using Canva?",neutral,0.6023847460746765,0.0
Sarah,interviewee,Sarah,12,"Honestly, nothing that I can really think of yet.",negative,0.5018553733825684,-0.0037107467651367188
Sarah,interviewee,Sarah,12,"I've been able to do pretty much everything I've wanted to do on there, embedding videos, assigning stuff, hyperlinking.",positive,0.7731420993804932,0.5462841987609863
Sarah,interviewee,Sarah,12,"Um, I feel like it's very user friendly for education.",positive,0.8663243055343628,0.7326486110687256
Sarah,interviewee,Sarah,12,"Yeah, I can't, honestly, I can't think of anything that I don't like or I haven't or any issues that I've come across.",negative,0.8384969830513,-0.6769939661026001
Sarah,interviewer,Navaa,13,"So when you're doing, like, more administrative functions on Canva, like, adding students to classes, doing whatever you need to give your students access to Canva, how has that process been for you?",neutral,0.9057203531265259,0.0
Sarah,interviewee,Sarah,14,It's been very easy.,positive,0.8759003281593323,0.7518006563186646
Sarah,interviewee,Sarah,14,"I think the thing that I don't like on my end, my institution is, most schools don't make it easy to link Canva assignments to our school website.",negative,0.8479304313659668,-0.6958608627319336
Sarah,interviewee,Sarah,14,"When I used to use Google Classroom, I think Canva had a lot of linking with Google Classroom.",neutral,0.8296478986740112,0.0
Sarah,interviewee,Sarah,14,"But now our school wants us to use their own interface called Blackbod, and so that's the only thing, I just wish my school's website allowed for more functionality with Canva.",neutral,0.5554959774017334,0.0
Sarah,interviewer,Navaa,15,"Yeah, absolutely.",positive,0.4346586763858795,-0.13068264722824097
Sarah,interviewer,Navaa,15,"When you're doing offboarding, which I understand, is, like, still a manual process, when, like, students move from one grade to the next, or when students graduate from high school.",neutral,0.9057493209838867,0.0
Sarah,interviewer,Navaa,15,"Is that difficult to do, or do you find that students just, like, move their data elsewhere?",neutral,0.6693628430366516,0.0
Sarah,interviewer,Navaa,15,How does that really work?,neutral,0.5544202327728271,0.0
Sarah,interviewee,Sarah,16,"Ooh, to be honest, I haven't experienced that yet.",neutral,0.6841455698013306,0.0
Sarah,interviewee,Sarah,16,I haven't tried to do that yet.,neutral,0.8124644756317139,0.0
Sarah,interviewee,Sarah,16,It's definitely something that some educators have done.,neutral,0.8086495995521545,0.0
Sarah,interviewer,Navaa,17,What are some changes or improvements that you think Canva can make to fit your needs better?,neutral,0.5292613506317139,0.0
Sarah,interviewee,Sarah,18,"I think maybe having more, like, plug and play lesson plans for teachers, but I know that's not really what it does.",neutral,0.5185038447380066,0.0
Sarah,interviewee,Sarah,18,It's mostly a design tool.,neutral,0.7619431018829346,0.0
Sarah,interviewee,Sarah,18,"I would just say more functionalities for education that are, like, just in Canva.",neutral,0.7628542184829712,0.0
Sarah,interviewee,Sarah,18,"I'm not too familiar with, like, the polls feature.",neutral,0.6491497159004211,0.0
Sarah,interviewee,Sarah,18,I haven't used that yet.,neutral,0.7655520439147949,0.0
Sarah,interviewee,Sarah,18,"I feel like I might have used the quiz future before, but, like, more fun stuff that would make it easier to plug and play lessons, just create my lesson things on Canva.",positive,0.7059901356697083,0.4119802713394165
Sarah,interviewer,Navaa,19,"Yeah, absolutely.",positive,0.4346586763858795,-0.13068264722824097
Sarah,interviewer,Navaa,19,"And then, um, the last question is really more about AI, so have you used Canva Pro’s AI features, and if so, how have they affected your experience?",neutral,0.8964791297912598,0.0
Sarah,interviewee,Sarah,20,"Yeah, I think I've played around with their AI image generator a few months ago, and it was cool.",positive,0.9509825110435486,0.9019650220870972
Sarah,interviewee,Sarah,20,"I mean, I have my own definitely feelings about AI, so I try not to use it too much without knowing, you know, the ethical and environmental implications, but I did try it out of curiosity.",neutral,0.7624236941337585,0.0
Sarah,interviewee,Sarah,20,I don't really find myself needing the AI functionality right now.,neutral,0.5705528855323792,0.0
Sarah,interviewee,Sarah,20,I don't know if that'll change.,negative,0.6885236501693726,-0.3770473003387451
Sarah,interviewee,Sarah,20,"I'm sure most people are like this too, but I love just like the slideshow templates that Canva has.",positive,0.968906819820404,0.9378136396408081
Sarah,interviewee,Sarah,20,And I still haven't found an AI slide show maker tool that has the ability to make slides look so aesthetically pleasing and have all the information.,negative,0.3534788191318512,0.2930423617362976
